"日付け","終値","始値","高値","安値","出来高","前日比%"
"2010年12月27日","24,480.0","24,540.0","24,640.0","24,480.0","6.80K","0.04%"
"2010年12月24日","24,470.0","24,360.0","24,630.0","24,340.0","10.60K","0.12%"
"2010年12月22日","24,440.0","24,240.0","24,640.0","24,230.0","28.30K","0.99%"
"2010年12月21日","24,200.0","23,770.0","24,250.0","23,750.0","32.90K","2.07%"
"2010年12月20日","23,710.0","23,760.0","23,810.0","23,500.0","19.70K","0.08%"
"2010年12月17日","23,690.0","23,800.0","23,830.0","23,660.0","24.80K","-0.50%"
"2010年12月16日","23,810.0","23,890.0","23,910.0","23,780.0","7.10K","-0.42%"
"2010年12月15日","23,910.0","23,880.0","23,950.0","23,790.0","12.40K","0.46%"
"2010年12月14日","23,800.0","23,850.0","23,880.0","23,750.0","17.40K","-0.42%"
"2010年12月13日","23,900.0","23,530.0","23,900.0","23,460.0","19.30K","0.55%"
"2010年12月10日","23,770.0","24,000.0","24,140.0","23,650.0","208.20K","-0.21%"
"2010年12月09日","23,820.0","23,640.0","23,850.0","23,530.0","20.90K","0.93%"
"2010年12月08日","23,600.0","23,640.0","23,660.0","23,310.0","37.10K","1.11%"
"2010年12月07日","23,340.0","23,770.0","23,860.0","23,270.0","23.10K","-1.68%"
"2010年12月06日","23,740.0","23,250.0","23,820.0","23,240.0","30.70K","1.80%"
"2010年12月03日","23,320.0","23,400.0","23,550.0","23,100.0","19.60K","-0.38%"
"2010年12月02日","23,410.0","23,580.0","23,700.0","23,370.0","15.20K","0.64%"
"2010年12月01日","23,260.0","22,790.0","23,350.0","22,710.0","25.60K","1.66%"
"2010年11月30日","22,880.0","22,200.0","22,920.0","22,150.0","47.70K","4.19%"
"2010年11月29日","21,960.0","21,520.0","22,050.0","21,500.0","14.20K","2.43%"
"2010年11月26日","21,440.0","21,610.0","21,710.0","21,430.0","9.70K","-1.20%"
"2010年11月25日","21,700.0","21,750.0","21,780.0","21,590.0","11.40K","0.84%"
"2010年11月24日","21,520.0","21,500.0","21,680.0","21,450.0","14.30K","-2.09%"
"2010年11月22日","21,980.0","22,190.0","22,190.0","21,910.0","7.40K","0.37%"
"2010年11月19日","21,900.0","22,290.0","22,290.0","21,850.0","13.40K","-0.59%"
"2010年11月18日","22,030.0","21,890.0","22,070.0","21,760.0","10.20K","0.69%"
"2010年11月17日","21,880.0","21,420.0","21,900.0","21,420.0","8.70K","1.30%"
"2010年11月16日","21,600.0","21,780.0","21,900.0","21,560.0","11.90K","0.70%"
"2010年11月15日","21,450.0","21,070.0","21,490.0","21,070.0","9.30K","2.34%"
"2010年11月12日","20,960.0","21,160.0","21,300.0","20,960.0","10.10K","-0.57%"
"2010年11月11日","21,080.0","20,940.0","21,310.0","20,860.0","9.90K","0.96%"
"2010年11月10日","20,880.0","20,580.0","20,880.0","20,530.0","6.70K","1.51%"
"2010年11月09日","20,570.0","20,550.0","20,730.0","20,520.0","8.50K","-0.87%"
"2010年11月08日","20,750.0","21,050.0","21,050.0","20,680.0","9.70K","-0.10%"
"2010年11月05日","20,770.0","20,740.0","21,080.0","20,740.0","20.40K","1.07%"
"2010年11月04日","20,550.0","20,460.0","20,730.0","20,460.0","8.00K","-0.05%"
"2010年11月02日","20,560.0","20,600.0","20,600.0","20,420.0","5.80K","-0.53%"
"2010年11月01日","20,670.0","20,710.0","20,730.0","20,600.0","5.20K","-0.05%"
"2010年10月29日","20,680.0","20,900.0","20,900.0","20,650.0","8.50K","-1.90%"
"2010年10月28日","21,080.0","21,460.0","21,490.0","21,080.0","36.80K","-1.72%"
"2010年10月27日","21,450.0","21,580.0","21,670.0","21,400.0","3.30K","-0.88%"
"2010年10月26日","21,640.0","21,570.0","21,710.0","21,400.0","7.50K","1.26%"
"2010年10月25日","21,370.0","21,470.0","21,640.0","21,370.0","8.30K","-0.47%"
"2010年10月22日","21,470.0","21,400.0","21,500.0","21,310.0","5.70K","0.51%"
"2010年10月21日","21,360.0","21,220.0","21,420.0","21,150.0","10.10K","0.42%"
"2010年10月20日","21,270.0","21,180.0","21,340.0","20,970.0","6.80K","0.71%"
"2010年10月19日","21,120.0","20,910.0","21,230.0","20,910.0","8.70K","1.44%"
"2010年10月18日","20,820.0","20,750.0","20,940.0","20,470.0","7.80K","0.10%"
"2010年10月15日","20,800.0","20,850.0","20,850.0","20,690.0","9.50K","-0.95%"
"2010年10月14日","21,000.0","20,560.0","21,030.0","20,540.0","20.70K","2.19%"
"2010年10月13日","20,550.0","20,240.0","20,840.0","20,160.0","11.00K","-0.58%"
"2010年10月12日","20,670.0","20,990.0","21,050.0","20,660.0","11.30K","-1.38%"
"2010年10月08日","20,960.0","21,150.0","21,150.0","20,840.0","19.80K","-1.27%"
"2010年10月07日","21,230.0","21,320.0","21,330.0","21,080.0","11.40K","-1.21%"
"2010年10月06日","21,490.0","21,620.0","21,650.0","21,300.0","16.20K","0.33%"
"2010年10月05日","21,420.0","21,120.0","21,430.0","21,120.0","21.90K","1.37%"
"2010年10月04日","21,130.0","21,010.0","21,310.0","21,000.0","25.40K","1.20%"
"2010年10月01日","20,880.0","20,990.0","21,030.0","20,370.0","52.50K","0.29%"
"2010年09月30日","20,820.0","21,430.0","21,460.0","20,700.0","86.10K","-10.22%"
"2010年09月29日","23,190.0","24,220.0","24,980.0","23,140.0","54.00K","-2.93%"
"2010年09月28日","23,890.0","23,760.0","24,000.0","23,710.0","9.70K","0.21%"
"2010年09月27日","23,840.0","23,930.0","24,000.0","23,640.0","25.80K","-1.28%"
"2010年09月24日","24,150.0","23,560.0","24,420.0","23,560.0","19.90K","1.05%"
"2010年09月22日","23,900.0","23,670.0","24,100.0","23,550.0","8.70K","1.06%"
"2010年09月21日","23,650.0","23,580.0","23,770.0","23,420.0","9.90K","0.72%"
"2010年09月17日","23,480.0","23,870.0","23,870.0","23,480.0","18.70K","-0.55%"
"2010年09月16日","23,610.0","23,940.0","24,200.0","23,410.0","11.90K","-0.38%"
"2010年09月15日","23,700.0","23,070.0","24,040.0","22,950.0","19.50K","2.11%"
"2010年09月14日","23,210.0","23,170.0","23,240.0","23,150.0","3.30K","0.13%"
"2010年09月13日","23,180.0","23,240.0","23,300.0","23,160.0","13.20K","0.04%"
"2010年09月10日","23,170.0","23,170.0","23,240.0","23,040.0","128.30K","1.05%"
"2010年09月09日","22,930.0","23,160.0","23,180.0","22,920.0","7.70K","-0.74%"
"2010年09月08日","23,100.0","23,090.0","23,110.0","22,830.0","7.70K","-1.16%"
"2010年09月07日","23,370.0","23,500.0","23,500.0","23,360.0","2.90K","-0.97%"
"2010年09月06日","23,600.0","23,500.0","23,660.0","23,430.0","4.30K","0.85%"
"2010年09月03日","23,400.0","23,340.0","23,410.0","23,180.0","8.40K","0.21%"
"2010年09月02日","23,350.0","23,820.0","23,830.0","23,040.0","9.10K","-0.26%"
"2010年09月01日","23,410.0","23,410.0","23,560.0","23,200.0","8.80K","0.13%"
"2010年08月31日","23,380.0","23,660.0","23,760.0","23,350.0","8.50K","-2.62%"
"2010年08月30日","24,010.0","23,980.0","24,260.0","23,900.0","12.80K","1.57%"
"2010年08月27日","23,640.0","23,350.0","23,710.0","23,230.0","11.60K","0.34%"
"2010年08月26日","23,560.0","23,270.0","23,940.0","23,270.0","18.20K","1.38%"
"2010年08月25日","23,240.0","22,990.0","23,470.0","22,950.0","8.80K","-0.51%"
"2010年08月24日","23,360.0","23,350.0","23,570.0","23,310.0","14.40K","-0.93%"
"2010年08月23日","23,580.0","23,490.0","23,650.0","23,290.0","7.90K","0.00%"
"2010年08月20日","23,580.0","23,470.0","23,660.0","23,370.0","11.50K","-1.09%"
"2010年08月19日","23,840.0","23,300.0","23,880.0","23,250.0","15.80K","2.32%"
"2010年08月18日","23,300.0","22,500.0","23,430.0","22,500.0","25.40K","4.34%"
"2010年08月17日","22,330.0","22,150.0","22,340.0","22,150.0","10.20K","-0.84%"
"2010年08月16日","22,520.0","22,410.0","22,630.0","22,290.0","9.50K","-0.40%"
"2010年08月13日","22,610.0","22,450.0","22,660.0","22,150.0","16.70K","1.03%"
"2010年08月12日","22,380.0","22,200.0","22,480.0","22,020.0","19.80K","-3.49%"
"2010年08月11日","23,190.0","23,780.0","23,780.0","23,150.0","14.70K","-2.97%"
"2010年08月10日","23,900.0","23,940.0","24,030.0","23,830.0","11.30K","-0.33%"
"2010年08月09日","23,980.0","23,890.0","24,040.0","23,850.0","45.70K","-0.04%"
"2010年08月06日","23,990.0","23,800.0","24,010.0","23,730.0","61.30K","0.04%"
"2010年08月05日","23,980.0","23,860.0","24,020.0","23,730.0","33.60K","1.05%"
"2010年08月04日","23,730.0","24,080.0","24,080.0","23,630.0","14.90K","-1.90%"
"2010年08月03日","24,190.0","24,410.0","24,410.0","24,020.0","8.40K","0.12%"
"2010年08月02日","24,160.0","24,080.0","24,410.0","24,040.0","6.30K","0.08%"
"2010年07月30日","24,140.0","24,270.0","24,370.0","23,960.0","33.50K","-1.79%"
"2010年07月29日","24,580.0","24,660.0","24,830.0","24,560.0","14.70K","-2.07%"
"2010年07月28日","25,100.0","24,820.0","25,150.0","24,750.0","15.40K","3.16%"
"2010年07月27日","24,330.0","24,360.0","24,400.0","24,150.0","11.60K","-1.18%"
"2010年07月26日","24,620.0","24,570.0","24,930.0","24,570.0","8.60K","0.98%"
"2010年07月23日","24,380.0","24,220.0","24,610.0","24,000.0","14.50K","1.41%"
"2010年07月22日","24,040.0","24,100.0","24,370.0","23,890.0","13.50K","-2.04%"
"2010年07月21日","24,540.0","24,370.0","24,750.0","24,100.0","14.00K","1.66%"
"2010年07月20日","24,140.0","24,000.0","24,590.0","23,950.0","12.20K","-1.03%"
"2010年07月16日","24,390.0","25,040.0","25,050.0","24,080.0","31.40K","-2.91%"
"2010年07月15日","25,120.0","25,510.0","25,610.0","25,110.0","23.20K","-3.35%"
"2010年07月14日","25,990.0","26,230.0","26,340.0","25,950.0","41.40K","-0.38%"
"2010年07月13日","26,090.0","26,010.0","26,170.0","25,840.0","58.10K","2.07%"
"2010年07月12日","25,560.0","26,000.0","26,100.0","25,560.0","54.80K","-2.07%"
"2010年07月09日","26,100.0","26,720.0","26,810.0","25,950.0","43.90K","-1.58%"
"2010年07月08日","26,520.0","27,130.0","27,130.0","26,430.0","58.20K","0.11%"
"2010年07月07日","26,490.0","26,550.0","26,720.0","26,320.0","62.20K","0.04%"
"2010年07月06日","26,480.0","26,180.0","26,540.0","25,880.0","55.60K","0.11%"
"2010年07月05日","26,450.0","26,900.0","27,000.0","26,430.0","28.80K","-0.56%"
"2010年07月02日","26,600.0","26,160.0","26,720.0","26,160.0","40.30K","1.88%"
"2010年07月01日","26,110.0","26,320.0","26,500.0","25,950.0","54.00K","0.00%"
"2010年06月30日","26,110.0","25,530.0","26,120.0","25,520.0","55.90K","0.23%"
"2010年06月29日","26,050.0","26,260.0","26,600.0","26,000.0","42.50K","0.46%"
"2010年06月28日","25,930.0","26,350.0","26,480.0","25,860.0","27.60K","-2.15%"
"2010年06月25日","26,500.0","26,530.0","26,800.0","26,370.0","51.90K","-1.96%"
"2010年06月24日","27,030.0","26,990.0","27,500.0","26,890.0","58.60K","-0.81%"
"2010年06月23日","27,250.0","27,240.0","27,700.0","27,020.0","54.80K","-3.51%"
"2010年06月22日","28,240.0","29,060.0","29,160.0","28,190.0","30.40K","-3.16%"
"2010年06月21日","29,160.0","28,440.0","29,300.0","28,440.0","41.10K","2.60%"
"2010年06月18日","28,420.0","27,670.0","28,710.0","27,580.0","53.50K","2.01%"
"2010年06月17日","27,860.0","27,080.0","27,990.0","27,000.0","56.10K","4.82%"
"2010年06月16日","26,580.0","26,290.0","26,700.0","26,100.0","53.90K","5.10%"
"2010年06月15日","25,290.0","24,980.0","25,340.0","24,600.0","30.10K","3.14%"
"2010年06月14日","24,520.0","24,640.0","24,940.0","24,450.0","40.20K","0.86%"
"2010年06月11日","24,310.0","24,640.0","24,640.0","24,240.0","145.70K","0.29%"
"2010年06月10日","24,240.0","24,060.0","24,460.0","23,920.0","36.90K","0.41%"
"2010年06月09日","24,140.0","25,190.0","25,190.0","23,900.0","54.20K","-4.66%"
"2010年06月08日","25,320.0","25,490.0","25,580.0","25,290.0","33.40K","-1.94%"
"2010年06月07日","25,820.0","26,470.0","26,470.0","25,780.0","32.20K","-2.60%"
"2010年06月04日","26,510.0","26,590.0","26,800.0","26,390.0","32.60K","-0.49%"
"2010年06月03日","26,640.0","26,380.0","26,810.0","26,310.0","53.70K","0.72%"
"2010年06月02日","26,450.0","26,910.0","26,920.0","26,100.0","42.50K","-2.07%"
"2010年06月01日","27,010.0","26,890.0","27,130.0","26,700.0","26.80K","0.41%"
"2010年05月31日","26,900.0","26,850.0","27,200.0","26,770.0","46.00K","-0.04%"
"2010年05月28日","26,910.0","26,300.0","27,060.0","26,300.0","40.50K","3.30%"
"2010年05月27日","26,050.0","25,380.0","26,230.0","25,350.0","44.00K","2.00%"
"2010年05月26日","25,540.0","25,920.0","26,160.0","25,430.0","30.30K","-0.93%"
"2010年05月25日","25,780.0","26,360.0","26,560.0","25,570.0","46.00K","-3.19%"
"2010年05月24日","26,630.0","25,940.0","26,750.0","25,780.0","47.70K","2.03%"
"2010年05月21日","26,100.0","25,300.0","26,300.0","25,300.0","57.00K","0.38%"
"2010年05月20日","26,000.0","26,480.0","26,570.0","25,930.0","31.80K","-3.06%"
"2010年05月19日","26,820.0","25,590.0","26,820.0","25,500.0","47.00K","4.20%"
"2010年05月18日","25,740.0","26,200.0","26,400.0","25,620.0","39.00K","-1.87%"
"2010年05月17日","26,230.0","26,710.0","26,850.0","26,080.0","52.30K","-2.78%"
"2010年05月14日","26,980.0","27,210.0","27,270.0","26,840.0","36.90K","-3.02%"
"2010年05月13日","27,820.0","27,770.0","27,930.0","27,610.0","45.30K","2.73%"
"2010年05月12日","27,080.0","27,170.0","27,830.0","26,950.0","41.50K","-0.81%"
"2010年05月11日","27,300.0","29,050.0","29,170.0","27,300.0","55.40K","-4.65%"
"2010年05月10日","28,630.0","27,560.0","29,050.0","27,560.0","49.80K","2.99%"
"2010年05月07日","27,800.0","26,950.0","28,440.0","26,950.0","61.90K","-9.30%"
"2010年05月06日","30,650.0","30,750.0","31,100.0","30,650.0","22.90K","-2.54%"
"2010年04月30日","31,450.0","31,550.0","31,650.0","31,350.0","11.00K","1.13%"
"2010年04月28日","31,100.0","31,050.0","31,300.0","30,950.0","25.30K","-1.58%"
"2010年04月27日","31,600.0","31,350.0","31,600.0","31,150.0","8.50K","0.16%"
"2010年04月26日","31,550.0","31,450.0","31,700.0","31,350.0","27.80K","2.10%"
"2010年04月23日","30,900.0","30,600.0","30,950.0","30,600.0","11.30K","0.65%"
"2010年04月22日","30,700.0","30,900.0","30,900.0","30,500.0","16.10K","-1.60%"
"2010年04月21日","31,200.0","30,950.0","31,250.0","30,700.0","29.50K","2.13%"
"2010年04月20日","30,550.0","30,750.0","31,000.0","30,400.0","13.30K","-0.65%"
"2010年04月19日","30,750.0","30,650.0","30,950.0","30,600.0","20.40K","-1.76%"
"2010年04月16日","31,300.0","31,700.0","31,700.0","31,100.0","18.50K","-1.42%"
"2010年04月15日","31,750.0","32,000.0","32,100.0","31,600.0","14.20K","0.00%"
"2010年04月14日","31,750.0","31,500.0","31,950.0","31,400.0","46.60K","0.95%"
"2010年04月13日","31,450.0","31,400.0","31,450.0","30,850.0","24.00K","0.16%"
"2010年04月12日","31,400.0","30,950.0","31,700.0","30,800.0","28.40K","3.12%"
"2010年04月09日","30,450.0","30,500.0","31,150.0","30,350.0","32.80K","-0.81%"
"2010年04月08日","30,700.0","30,950.0","31,150.0","30,600.0","34.90K","-2.69%"
"2010年04月07日","31,550.0","32,150.0","32,200.0","31,550.0","39.30K","-2.47%"
"2010年04月06日","32,350.0","32,800.0","32,850.0","31,950.0","34.40K","-1.82%"
"2010年04月05日","32,950.0","32,550.0","32,950.0","32,400.0","36.60K","2.65%"
"2010年04月02日","32,100.0","32,200.0","32,200.0","31,750.0","25.50K","-0.16%"
"2010年04月01日","32,150.0","31,400.0","32,150.0","31,200.0","35.20K","2.06%"
"2010年03月31日","31,500.0","31,650.0","31,700.0","31,350.0","38.30K","-0.63%"
"2010年03月30日","31,700.0","31,350.0","31,800.0","30,700.0","37.60K","1.28%"
"2010年03月29日","31,300.0","31,350.0","31,800.0","31,050.0","31.40K","-2.80%"
"2010年03月26日","32,200.0","31,850.0","32,700.0","31,700.0","86.90K","0.94%"
"2010年03月25日","31,900.0","30,200.0","31,900.0","30,050.0","87.70K","5.45%"
"2010年03月24日","30,250.0","30,200.0","30,900.0","29,430.0","57.70K","8.66%"
"2010年03月23日","27,840.0","27,880.0","27,900.0","27,700.0","35.90K","0.36%"
"2010年03月19日","27,740.0","27,380.0","27,760.0","27,290.0","35.60K","1.39%"
"2010年03月18日","27,360.0","27,580.0","27,940.0","27,350.0","27.30K","-0.58%"
"2010年03月17日","27,520.0","26,800.0","27,580.0","26,800.0","45.90K","2.27%"
"2010年03月16日","26,910.0","27,000.0","27,250.0","26,840.0","21.10K","-1.07%"
"2010年03月15日","27,200.0","27,610.0","27,690.0","27,040.0","29.90K","-1.70%"
"2010年03月12日","27,670.0","27,700.0","27,900.0","27,520.0","108.50K","-0.47%"
"2010年03月11日","27,800.0","27,890.0","28,050.0","27,320.0","27.00K","1.24%"
"2010年03月10日","27,460.0","26,930.0","27,730.0","26,840.0","27.30K","1.40%"
"2010年03月09日","27,080.0","27,060.0","28,050.0","27,050.0","33.60K","0.59%"
"2010年03月08日","26,920.0","26,660.0","26,960.0","26,660.0","22.10K","2.20%"
"2010年03月05日","26,340.0","26,420.0","26,850.0","26,170.0","23.10K","0.00%"
"2010年03月04日","26,340.0","26,150.0","26,470.0","26,040.0","15.50K","0.04%"
"2010年03月03日","26,330.0","25,590.0","26,420.0","25,590.0","26.10K","3.34%"
"2010年03月02日","25,480.0","25,060.0","25,600.0","25,060.0","23.80K","2.82%"
"2010年03月01日","24,780.0","24,270.0","24,920.0","24,270.0","21.10K","2.35%"
"2010年02月26日","24,210.0","24,090.0","24,330.0","23,990.0","21.50K","0.00%"
"2010年02月25日","24,210.0","24,420.0","24,420.0","24,100.0","28.30K","0.37%"
"2010年02月24日","24,120.0","24,290.0","24,290.0","24,100.0","39.50K","-1.39%"
"2010年02月23日","24,460.0","24,480.0","24,610.0","24,300.0","42.40K","0.04%"
"2010年02月22日","24,450.0","24,390.0","24,510.0","24,270.0","29.90K","1.07%"
"2010年02月19日","24,190.0","24,560.0","24,560.0","24,120.0","33.50K","-1.39%"
"2010年02月18日","24,530.0","24,830.0","24,830.0","24,500.0","20.80K","-0.81%"
"2010年02月17日","24,730.0","24,650.0","24,880.0","24,540.0","25.80K","1.15%"
"2010年02月16日","24,450.0","24,870.0","24,870.0","24,440.0","26.20K","-1.53%"
"2010年02月15日","24,830.0","25,140.0","25,250.0","24,820.0","21.00K","-0.08%"
"2010年02月12日","24,850.0","24,530.0","24,910.0","24,480.0","28.80K","2.35%"
"2010年02月10日","24,280.0","24,480.0","24,480.0","24,280.0","18.90K","0.62%"
"2010年02月09日","24,130.0","24,140.0","24,380.0","24,080.0","34.00K","-1.03%"
"2010年02月08日","24,380.0","24,190.0","24,550.0","24,020.0","35.40K","0.16%"
"2010年02月05日","24,340.0","24,810.0","24,810.0","24,310.0","23.20K","-4.17%"
"2010年02月04日","25,400.0","25,180.0","25,460.0","25,180.0","11.00K","0.87%"
"2010年02月03日","25,180.0","25,130.0","25,290.0","25,130.0","33.10K","0.04%"
"2010年02月02日","25,170.0","25,600.0","25,640.0","25,100.0","27.30K","-1.68%"
"2010年02月01日","25,600.0","25,250.0","25,620.0","25,100.0","33.10K","1.19%"
"2010年01月29日","25,300.0","26,020.0","26,020.0","25,290.0","25.40K","-3.88%"
"2010年01月28日","26,320.0","25,800.0","26,420.0","25,800.0","36.30K","2.49%"
"2010年01月27日","25,680.0","25,450.0","25,830.0","25,400.0","30.80K","0.47%"
"2010年01月26日","25,560.0","25,580.0","25,770.0","25,530.0","37.40K","-0.39%"
"2010年01月25日","25,660.0","25,310.0","25,790.0","25,260.0","15.90K","0.55%"
"2010年01月22日","25,520.0","25,650.0","25,650.0","25,310.0","46.90K","-1.24%"
"2010年01月21日","25,840.0","25,840.0","25,950.0","25,730.0","44.10K","0.04%"
"2010年01月20日","25,830.0","25,820.0","25,990.0","25,770.0","20.00K","0.23%"
"2010年01月19日","25,770.0","25,840.0","25,840.0","25,630.0","25.50K","0.04%"
"2010年01月18日","25,760.0","25,350.0","25,970.0","25,350.0","23.70K","0.51%"
"2010年01月15日","25,630.0","25,890.0","25,890.0","25,350.0","63.90K","-0.16%"
